y_true,y_prob
0,0.9996352
0,0.987929
0,0.9983199
0,0.9900599
0,0.99751115
0,0.984908
0,0.9985474
0,0.9971317
0,0.99760413
0,0.99020785
0,0.20102617
0,0.07754403
0,0.881169
0,0.2949028
0,0.05390863
0,0.09077879
0,0.07329564
0,0.6458372
0,0.1940228
0,0.0392133
0,0.5940475
0,0.2038067
0,0.051220614
0,0.06820163
0,0.92799354
0,0.0370412
0,0.061147332
0,0.08910726
0,0.17405316
0,0.16058506
0,0.67253053
0,0.050706547
0,0.21537203
0,0.13409138
0,0.14489989
0,0.5513081
0,0.49893367
0,0.6200032
0,0.22613919
0,0.050687615
0,0.24177483
0,0.22594316
0,0.10575472
0,0.1215245
0,0.13709258
0,0.10955476
0,0.057408318
0,0.2585501
0,0.26821128
0,0.1483158
0,0.056192268
0,0.068318844
0,0.352942
0,0.10886153
0,0.09386994
0,0.47149366
0,0.047522895
0,0.08463694
0,0.063760884
0,0.096660025
0,0.72550064
0,0.3375399
0,0.15116909
0,0.05569065
0,0.060013123
0,0.13632649
0,0.055829473
0,0.238135
0,0.04690884
0,0.04490582
0,0.43840313
0,0.050363585
0,0.048200138
0,0.11463876
0,0.69420505
0,0.19968008
0,0.23678033
0,0.28323895
0,0.24936646
0,0.054277897
0,0.09295878
0,0.63121235
0,0.34539852
0,0.056531664
0,0.081559524
0,0.10946665
0,0.13829342
0,0.34597054
0,0.18035315
0,0.21712688
0,0.040930275
0,0.10041436
0,0.26086062
0,0.37012696
0,0.05503065
0,0.9108423
0,0.13097261
0,0.47918546
0,0.7043407
0,0.108893655
0,0.047330126
0,0.18360381
0,0.033665624
0,0.031930976
0,0.6408088
0,0.060812313
0,0.069860816
0,0.4524492
0,0.32563004
0,0.056396935
0,0.12852916
0,0.14474759
0,0.9228151
0,0.13996345
0,0.16060653
0,0.1392318
0,0.27044803
0,0.0625271
0,0.17748825
0,0.10773091
0,0.06629834
0,0.07937043
0,0.06361191
0,0.30784458
0,0.31025144
0,0.05303579
0,0.09106829
0,0.47445214
0,0.433973
0,0.64335203
0,0.06029059
0,0.16139255
0,0.112589456
0,0.02509305
0,0.05172992
0,0.05033118
0,0.07695527
0,0.18425886
0,0.084506795
0,0.14489695
0,0.055335227
0,0.047489904
0,0.06907703
0,0.11841225
0,0.6777366
0,0.3175539
0,0.02883276
0,0.11584716
0,0.30110112
0,0.45264196
0,0.13220878
0,0.14648856
0,0.05671455
0,0.06097023
0,0.032811224
0,0.055282295
0,0.3374034
0,0.36878273
0,0.6017908
0,0.7265199
0,0.14032821
0,0.31780228
0,0.9653099
0,0.052706845
0,0.4282254
0,0.37743372
0,0.10543387
0,0.20197561
0,0.4011804
0,0.09751976
0,0.075978555
0,0.06668151
0,0.4066554
0,0.7971522
0,0.07120987
0,0.14753912
0,0.07112519
0,0.16116558
0,0.05189035
0,0.12145
0,0.06276483
0,0.06021079
0,0.064900324
0,0.083100826
0,0.26753896
0,0.09610294
0,0.0351479
0,0.09367359
0,0.099934526
0,0.78310585
0,0.08608248
0,0.060850892
0,0.52580535
0,0.14784482
0,0.097563416
0,0.14484394
0,0.42550308
0,0.0758582
0,0.0699713
0,0.2061654
0,0.054061096
0,0.076245196
0,0.08731145
0,0.044950567
0,0.07747602
0,0.1955482
0,0.43772522
0,0.2383805
0,0.28696686
0,0.07886921
0,0.05247783
0,0.4076597
0,0.23943458
0,0.09211123
0,0.058112737
0,0.024826802
0,0.054557644
0,0.06985704
0,0.047661785
0,0.31897375
0,0.09088882
0,0.091808274
0,0.033129048
0,0.36887848
0,0.1068194
0,0.07851879
0,0.28359532
0,0.0688919
0,0.058380682
0,0.10392103
0,0.70069313
0,0.046446446
0,0.15439934
0,0.041714378
0,0.06825269
0,0.08429936
0,0.07330084
0,0.07338122
0,0.5846323
0,0.11596227
0,0.06498319
0,0.22749434
0,0.2578108
0,0.15443683
0,0.102833055
0,0.03182253
0,0.21092778
0,0.09470699
0,0.08506469
0,0.1047135
0,0.063491404
0,0.038821194
0,0.22599064
0,0.07210099
0,0.08402058
0,0.049333006
0,0.029803144
0,0.06525644
0,0.06948436
0,0.45642343
0,0.4069244
0,0.07916278
0,0.8744405
