y_true,y_prob
0,0.9753804
0,0.7858846
0,0.52062464
0,0.4577766
0,0.8758364
0,0.76287776
0,0.61466753
0,0.47771955
0,0.7172488
0,0.9163647
0,0.64773107
0,0.4631765
0,0.48714948
0,0.9091043
0,0.7131294
0,0.45183685
0,0.4138699
0,0.96987784
0,0.78082937
0,0.46661425
0,0.15564604
0,0.0946273
0,0.061129894
0,0.039171904
0,0.21587858
0,0.55259997
0,0.38568228
0,0.17847854
0,0.43452004
0,0.07848349
0,0.032123886
0,0.15275334
0,0.25444236
0,0.08803409
0,0.10878587
0,0.13695264
0,0.070923924
0,0.10096766
0,0.1612879
0,0.07471655
0,0.15482017
0,0.9591765
0,0.45192158
0,0.091327086
0,0.06826371
0,0.5071669
0,0.04758857
0,0.5627176
0,0.4088312
0,0.3774207
0,0.040410955
0,0.038970355
0,0.03217197
0,0.273661
0,0.3903605
0,0.10853059
0,0.11478484
0,0.30953074
0,0.12316158
0,0.21756133
0,0.35285735
0,0.09686513
0,0.08825845
0,0.10315599
0,0.4089094
0,0.08476634
0,0.08070766
0,0.06088689
0,0.027248833
0,0.035251915
0,0.108675174
0,0.06073124
0,0.5735244
0,0.7610609
0,0.13765259
0,0.42170584
0,0.6715955
0,0.1319554
0,0.055656996
0,0.104141325
0,0.038285017
0,0.19916768
0,0.38649595
0,0.8997655
0,0.37146372
0,0.15674572
0,0.031614285
0,0.19844541
0,0.19444607
0,0.22040474
0,0.56509936
0,0.036874875
0,0.15389092
0,0.053312767
0,0.026498156
0,0.49999946
0,0.4103737
0,0.025708279
0,0.23986049
0,0.41126192
0,0.10626966
0,0.044226125
0,0.03307239
0,0.1599383
0,0.252811
0,0.16711678
0,0.052894227
0,0.031408183
0,0.23123002
0,0.09189243
0,0.103431985
0,0.030050762
0,0.2963611
0,0.03645834
0,0.36529672
0,0.32968593
0,0.2550948
0,0.0248158
0,0.35994002
0,0.038617764
0,0.26129997
0,0.576178
0,0.072140954
0,0.2631625
0,0.043497954
0,0.43202746
0,0.30965498
0,0.20785058
0,0.12837668
0,0.035890445
0,0.22076732
0,0.46775782
0,0.23404987
0,0.5393743
0,0.14109734
0,0.08197477
0,0.13986641
0,0.058637425
0,0.06391565
0,0.023043528
0,0.30637032
0,0.048088595
0,0.14739671
0,0.07172014
0,0.05333669
0,0.027643861
0,0.07347188
0,0.3196267
0,0.5802447
0,0.079434045
0,0.09167276
0,0.50863266
0,0.18278053
0,0.5696162
0,0.3960964
0,0.27698684
0,0.1015157
0,0.8191173
0,0.2623442
0,0.048458293
0,0.10158929
0,0.4863058
0,0.05434729
0,0.40326265
0,0.3625062
0,0.10785934
0,0.18617433
0,0.053249195
0,0.109299675
0,0.31790802
0,0.22978339
0,0.05119727
0,0.019190725
0,0.01480167
0,0.01683125
0,0.24451122
0,0.41003558
0,0.044945855
0,0.08772472
0,0.29865152
0,0.120654285
0,0.11040603
0,0.15101087
0,0.53182346
0,0.904498
0,0.04609586
0,0.17131561
0,0.3403098
0,0.21175537
0,0.08942667
