y_true,y_prob
0,0.74856913
0,0.7211833
0,0.73292696
0,0.6139886
0,0.74101675
0,0.764956
0,0.73556894
0,0.6518449
0,0.7762697
0,0.72756654
0,0.5568156
0,0.63784236
0,0.6944344
0,0.82561266
0,0.6915203
0,0.7465161
0,0.69141155
0,0.8198551
0,0.74622434
0,0.61154824
0,0.5138354
0,0.4577552
0,0.5811275
0,0.43242213
0,0.5184678
0,0.8319136
0,0.49701187
0,0.56081814
0,0.4612712
0,0.34605667
0,0.49330476
0,0.49871632
0,0.49319053
0,0.48316804
0,0.7196393
0,0.6766921
0,0.5866227
0,0.58213234
0,0.554533
0,0.61858857
0,0.7189101
0,0.59888196
0,0.6837709
0,0.79380834
0,0.5328087
0,0.77580833
0,0.488921
0,0.533862
0,0.7264093
0,0.5424654
0,0.49803352
0,0.48474362
0,0.41882953
0,0.5966279
0,0.46931574
0,0.6709446
0,0.54631525
0,0.5583102
0,0.42884967
0,0.5529736
0,0.72055006
0,0.7358566
0,0.48282433
0,0.54458314
0,0.52458936
0,0.5510017
0,0.54614854
0,0.5163902
0,0.42194995
0,0.51273656
0,0.5886059
0,0.48118135
0,0.64032
0,0.5520554
0,0.39714986
0,0.4746
0,0.6297993
0,0.5789688
0,0.53446454
0,0.45796734
0,0.48394525
0,0.5936721
0,0.68428934
0,0.58742297
0,0.5558527
0,0.51968485
0,0.5086414
0,0.48526913
0,0.559649
0,0.56782514
0,0.55722076
0,0.42164287
0,0.6506552
0,0.39279106
0,0.35566765
0,0.5219199
0,0.4034683
0,0.464212
0,0.5698003
0,0.5572692
0,0.6196502
0,0.48937935
0,0.402715
0,0.624287
0,0.6192202
0,0.4586719
0,0.4211095
0,0.5446603
0,0.4794357
0,0.666995
0,0.5927538
0,0.5666778
0,0.48305047
0,0.5441581
0,0.5266749
0,0.71677244
0,0.64600277
0,0.5325259
0,0.69502
0,0.53419155
0,0.7890559
0,0.57528204
0,0.58524543
0,0.56513596
0,0.4715908
0,0.63557184
0,0.54920465
0,0.6317995
0,0.7292573
0,0.38803
0,0.55770195
0,0.73978007
0,0.6085119
0,0.5923192
0,0.6791545
0,0.57336104
0,0.58772254
0,0.4066946
0,0.4747826
0,0.35136583
0,0.6158493
0,0.41777694
0,0.6863236
0,0.540774
0,0.35933074
0,0.5458129
0,0.4045223
0,0.55231535
0,0.59281784
0,0.5278425
0,0.47838852
0,0.6319697
0,0.5010982
0,0.7019016
0,0.57286745
0,0.5414205
0,0.45125797
0,0.4257562
0,0.47991458
0,0.54782844
0,0.6604387
0,0.682929
0,0.38664922
0,0.6477975
0,0.5382267
0,0.6069129
0,0.5200519
0,0.4828675
0,0.5617676
0,0.50242245
0,0.5314601
0,0.4398024
0,0.6802046
0,0.4366915
0,0.41346362
0,0.71689713
0,0.68746406
0,0.5394613
0,0.660037
0,0.38685524
0,0.40736586
0,0.38669646
0,0.61654764
0,0.58249
0,0.58222103
0,0.5037262
0,0.538676
0,0.64706516
0,0.6126594
0,0.4427929
0,0.69392425
0,0.50608265
0,0.5912806
0,0.72631586
0,0.68365175
0,0.58998394
0,0.6196876
0,0.5950388
0,0.6302115
0,0.52779317
0,0.603329
0,0.35085103
0,0.43347588
0,0.55477905
0,0.49228805
0,0.37793624
0,0.53796256
0,0.56759626
0,0.57169265
0,0.72280204
0,0.56226915
0,0.5445315
0,0.5413993
0,0.37570006
0,0.64936304
0,0.5941746
0,0.5971916
0,0.5724129
0,0.44271657
0,0.6424918
0,0.57546407
0,0.55844104
0,0.4875295
0,0.47559017
0,0.6884146
0,0.6633968
0,0.633521
0,0.5775201
0,0.5999011
0,0.570183
0,0.5981687
0,0.7458149
0,0.7645498
0,0.4401049
0,0.49714664
0,0.56292033
0,0.6504807
0,0.5690653
0,0.50987875
0,0.51475894
0,0.4208409
0,0.5520674
0,0.64507776
0,0.42265913
0,0.40984198
0,0.4812483
0,0.42488262
0,0.59140134
0,0.65760994
0,0.5430512
0,0.48423895
0,0.45602772
0,0.5868814
0,0.6189332
0,0.55088437
0,0.75023526
0,0.4729085
0,0.61129004
0,0.7142246
0,0.51177377
0,0.5902886
0,0.48713347
0,0.59804326
0,0.5324605
0,0.64823055
0,0.64312065
0,0.50663614
0,0.41834787
0,0.4662722
0,0.66689944
0,0.65358484
0,0.52345455
0,0.47052866
0,0.5254032
0,0.63280326
0,0.58848387
0,0.534484
0,0.5412034
0,0.6039304
0,0.59090436
0,0.46858743
0,0.49506927
0,0.5963567
0,0.69549793
0,0.44172192
0,0.6234215
0,0.61618036
0,0.5401688
0,0.59526664
0,0.48401704
0,0.5603208
0,0.60817224
0,0.44233623
0,0.43963405
0,0.40335965
0,0.6398563
0,0.78570324
0,0.56051457
0,0.61349136
0,0.60058916
0,0.4477142
0,0.6860175
0,0.689876
0,0.5784539
0,0.48123205
0,0.5767687
0,0.44175878
0,0.6692715
0,0.44760096
0,0.5665336
0,0.42528468
0,0.4371584
0,0.63361895
0,0.61686873
0,0.4805774
0,0.3802506
0,0.56084067
0,0.46790028
0,0.48407614
0,0.67937636
0,0.51028806
0,0.37736553
0,0.4369311
0,0.6218577
0,0.64590865
0,0.69258
0,0.436787
0,0.479622
0,0.36639225
0,0.5077128
0,0.44636562
0,0.45359883
0,0.5200476
0,0.37969163
0,0.6480726
0,0.51556623
0,0.6233596
0,0.53155696
0,0.39449555
0,0.47210875
0,0.53310615
0,0.4800247
0,0.60160947
0,0.4617153
0,0.5456792
0,0.73044753
0,0.54519457
0,0.7085199
0,0.43130863
0,0.57734835
