y_true,y_prob
0,0.99999523
0,0.99566483
0,0.999982
0,0.99956137
0,0.9999727
0,0.9999
0,0.99999964
0,0.9999702
0,0.9999995
0,0.99991345
0,0.15018725
0,0.03456087
0,0.8805953
0,0.098283716
0,0.013179656
0,0.24102029
0,0.19384277
0,0.040422
0,0.020161228
0,0.08468082
0,0.04822503
0,0.74423534
0,0.067163125
0,0.0148882605
0,0.4258294
0,0.017506465
0,0.022352826
0,0.03768208
0,0.05460987
0,0.09008618
0,0.059012614
0,0.021621076
0,0.063818455
0,0.05984993
0,0.059136335
0,0.5682131
0,0.12124004
0,0.024431005
0,0.05153477
0,0.055936255
0,0.0521366
0,0.101373635
0,0.17921355
0,0.09670007
0,0.026426654
0,0.020625632
0,0.04551112
0,0.068296954
0,0.12730376
0,0.3902507
0,0.11898438
0,0.020383162
0,0.09277758
0,0.025466587
0,0.06343289
0,0.02055433
0,0.010750005
0,0.048350815
0,0.38858908
0,0.13286418
0,0.23576008
0,0.11223496
0,0.047349643
0,0.23867433
0,0.04826727
0,0.027852174
0,0.023520205
0,0.11477986
0,0.034353886
0,0.034266964
0,0.10422695
0,0.090000145
0,0.03946327
0,0.08338902
0,0.10736354
0,0.04098998
0,0.040692814
0,0.15529573
0,0.04800554
0,0.13995455
0,0.0739614
0,0.15150589
0,0.101755425
0,0.035552662
0,0.025988968
0,0.089222595
0,0.06980443
0,0.056252994
0,0.104056485
0,0.1466944
0,0.01896253
0,0.054048575
0,0.072950564
0,0.07209936
0,0.12826249
0,0.07295048
0,0.069372535
0,0.08187044
0,0.20275775
0,0.048441567
0,0.09103457
0,0.10656004
0,0.014742757
0,0.030839099
0,0.12214849
0,0.030116266
0,0.140987
0,0.13151427
0,0.042364202
0,0.03145146
0,0.08361855
0,0.041689392
0,0.38705376
0,0.043874323
0,0.031727917
0,0.06455041
0,0.96740615
0,0.02797407
0,0.07464706
0,0.06444666
0,0.14031038
0,0.07082459
0,0.04656269
0,0.07775109
0,0.06904222
0,0.2906488
0,0.031941906
0,0.6646323
0,0.065777525
0,0.08467112
0,0.38639438
0,0.2136321
0,0.25443813
0,0.012044629
0,0.048680734
0,0.040617846
0,0.061965838
0,0.026248926
0,0.03630538
0,0.10268292
0,0.024301836
0,0.023949632
0,0.05885701
0,0.050967947
0,0.02569312
0,0.03440814
0,0.015159434
0,0.024020046
0,0.068517454
0,0.122580566
0,0.03820298
0,0.27287102
0,0.0971612
0,0.016402371
0,0.011026969
0,0.08280315
0,0.03954634
0,0.030615272
0,0.08918122
0,0.044134658
0,0.44396704
0,0.10936935
0,0.08837283
0,0.04878164
0,0.02064635
0,0.2434526
0,0.03565742
0,0.063754134
0,0.05631039
0,0.033912122
0,0.02819071
0,0.027449984
0,0.02975284
0,0.80974185
0,0.026674775
0,0.06586255
0,0.5334356
