y_true,y_prob
0,0.9871681
0,0.9135059
0,0.97638196
0,0.89125246
0,0.9610331
0,0.842349
0,0.9739837
0,0.9525465
0,0.9719097
0,0.8895106
0,0.22172377
0,0.17901562
0,0.33490735
0,0.12702517
0,0.10572073
0,0.111456595
0,0.08289821
0,0.67437834
0,0.36136684
0,0.11063439
0,0.5668938
0,0.29418796
0,0.38064137
0,0.093879685
0,0.7065771
0,0.19685714
0,0.07652614
0,0.20903338
0,0.2381245
0,0.124101795
0,0.85087115
0,0.10776582
0,0.18440285
0,0.09978524
0,0.14162685
0,0.31963566
0,0.36721945
0,0.41022968
0,0.19742204
0,0.084471256
0,0.13914485
0,0.2887007
0,0.2719555
0,0.18101954
0,0.17190336
0,0.234997
0,0.066942945
0,0.19350968
0,0.15141223
0,0.18559709
0,0.10806498
0,0.14869057
0,0.20120052
0,0.103366
0,0.09090361
0,0.5085603
0,0.06900538
0,0.19831672
0,0.20450422
0,0.22081624
0,0.5633779
0,0.17739703
0,0.11935661
0,0.12196054
0,0.2565097
0,0.082377836
0,0.10614895
0,0.17143339
0,0.10438741
0,0.07262756
0,0.18018776
0,0.162533
0,0.06881628
0,0.1347826
0,0.70073944
0,0.24470206
0,0.2525911
0,0.13833521
0,0.18155156
0,0.13324061
0,0.33080134
0,0.2414198
0,0.11338788
0,0.10915571
0,0.06886485
0,0.13953218
0,0.16125153
0,0.32363996
0,0.34681258
0,0.15357217
0,0.09760213
0,0.11654854
0,0.18553586
0,0.27502477
0,0.14437722
0,0.62573475
0,0.5292787
0,0.47306687
0,0.33559513
0,0.3291092
0,0.07487321
0,0.18146615
0,0.12254534
0,0.25261605
0,0.5769768
0,0.09565625
0,0.05303453
0,0.28470123
0,0.54482496
0,0.057009604
0,0.2137056
0,0.16233912
0,0.71307856
0,0.19775145
0,0.21549255
0,0.2219645
0,0.32209963
0,0.13078061
0,0.24203736
0,0.13776962
0,0.08904955
0,0.19736521
0,0.06664033
0,0.14072265
0,0.29078332
0,0.1113025
0,0.15553966
0,0.29342923
0,0.4283048
0,0.3287441
0,0.10364301
0,0.19236207
0,0.20661832
0,0.075223126
0,0.09958073
0,0.2064397
0,0.088846676
0,0.6100329
0,0.21816027
0,0.111179225
0,0.22590794
0,0.21593837
0,0.13614298
0,0.23640116
0,0.62334156
0,0.48898956
0,0.09510569
0,0.2591078
0,0.25806966
0,0.26388723
0,0.48990744
0,0.28443995
0,0.08125021
0,0.069656625
0,0.075341605
0,0.061587892
0,0.49957627
0,0.27283937
