y_true,y_prob
0,1.0
0,1.0
0,1.0
0,1.0
0,0.9999999
0,0.0059115593
0,0.07937776
0,0.014568156
0,0.0074383677
0,0.011315925
0,0.0067264005
0,0.01594107
0,0.15303333
0,0.018051893
0,0.008062468
0,0.01239201
0,0.021242384
0,0.011502238
0,0.060681332
0,0.005301344
0,0.015658569
0,0.007375981
0,0.013557894
0,0.08179303
0,0.02437781
0,0.0056459894
0,0.01780263
0,0.0071151233
0,0.010690554
0,0.093653165
0,0.012798006
0,0.008548108
0,0.011088651
0,0.010936446
0,0.009696651
0,0.08457757
0,0.0072693606
0,0.032856453
0,0.012707821
0,0.0061923005
0,0.034390178
0,0.0042992732
0,0.012445989
0,0.023725387
0,0.030035812
0,0.015035727
0,0.06825891
0,0.0064709196
0,0.020982433
0,0.004672115
0,0.007770636
0,0.013191284
0,0.059287358
0,0.005617359
0,0.029962437
0,0.015419216
0,0.06298049
0,0.0196538
0,0.16191062
0,0.024594143
0,0.007566123
0,0.018901732
0,0.00883707
0,0.023426095
0,0.021850172
0,0.01935751
0,0.00836705
0,0.026511975
0,0.0058371075
0,0.04087032
0,0.0044300263
0,0.013430131
0,0.02961701
0,0.030618712
0,0.017431857
0,0.36419895
0,0.011442865
0,0.003758196
0,0.03255014
0,0.03598045
0,0.0073583405
0,0.049784828
0,0.013102026
0,0.0108558405
0,0.02304451
0,0.0047544665
0,0.083517514
0,0.0049511706
0,0.003202231
0,0.020096676
0,0.006277513
0,0.017795911
0,0.11076294
0,0.011238629
0,0.006663916
0,0.009021784
0,0.02091543
0,0.0076855486
0,0.02312843
0,0.021766024
0,0.013232425
0,0.012383125
0,0.030911596
0,0.41340706
0,0.006886007
0,0.03574917
0,0.020405851
0,0.006451443
0,0.011320172
0,0.1714632
0,0.0065031853
0,0.052369747
0,0.021626862
0,0.014658536
0,0.015536418
0,0.081437066
0,0.016150918
0,0.005664829
0,0.016088806
0,0.007921965
0,0.018864559
0,0.12316036
0,0.0060449434
0,0.02148229
0,0.017081523
0,0.007431442
0,0.09186794
0,0.012109652
0,0.016757285
0,0.0036645213
0,0.038160384
0,0.008958163
0,0.12152664
0,0.0075930664
0,0.019471781
0,0.012542328
0,0.019502446
0,0.0639656
0,0.15002146
0,0.006867965
0,0.0321705
0,0.0045403386
0,0.0053263465
0,0.121239565
0,0.022224644
0,0.00623309
0,0.009836119
0,0.026014071
0,0.008198624
0,0.707733
0,0.00813999
0,0.02446339
0,0.009298857
0,0.02021231
0,0.00718716
0,0.015186602
0,0.04073125
0,0.004169395
0,0.019292995
0,0.005634012
0,0.25393704
0,0.0100607565
0,0.02375633
0,0.008455484
0,0.030112144
0,0.009914799
0,0.35395053
0,0.029912978
0,0.0070901285
0,0.021778936
0,0.007906068
0,0.04340544
0,0.017046604
0,0.019033384
0,0.048619863
0,0.0068260524
0,0.0067864438
0,0.6428058
0,0.028645901
0,0.0073208096
0,0.031225722
0,0.0076108314
0,0.015905565
0,0.6673583
0,0.0100804325
