round,loss,accuracy,precision,recall,f1
1,0.6269775629043579,0.7095001935958862,0.7559784054756165,0.8099173307418823,0.7820188766083613
2,0.48220548033714294,0.7624955773353577,0.8157749772071838,0.8148760199546814,0.8153252507890558
3,0.3826497495174408,0.8300248384475708,0.8954693675041199,0.8330578804016113,0.8631368862265538
4,0.47847282886505127,0.772598385810852,0.9168738722801208,0.7110192775726318,0.8009309435976194
5,0.39304399490356445,0.824530303478241,0.9260813593864441,0.7903581261634827,0.8528537522487688
6,0.45254775881767273,0.7954626083374023,0.9313588738441467,0.7363636493682861,0.8224615422167014
7,0.5364940762519836,0.7470754981040955,0.9457709193229675,0.6438016295433044,0.7661038931114813
8,0.8074908256530762,0.6465792059898376,0.9351063966751099,0.484297513961792,0.6381125200596601
9,1.2437108755111694,0.5242821574211121,0.9371533989906311,0.2793388366699219,0.43039048270317676
10,0.6589106321334839,0.712513267993927,0.9506283402442932,0.5834710597991943,0.7231136719586275
11,0.6487854719161987,0.7172988057136536,0.9320594668388367,0.6046832203865051,0.7335004417915184
12,0.6593186855316162,0.7105636596679688,0.9520145058631897,0.5793388485908508,0.7203288334000526
13,0.46099650859832764,0.7981212139129639,0.9223465323448181,0.7493112683296204,0.8268733585448951
14,1.220946192741394,0.5716058015823364,0.9322879314422607,0.36033058166503906,0.5197695208748728
15,1.2060188055038452,0.5554767847061157,0.925000011920929,0.33636364340782166,0.493333342605167
16,0.9633325934410095,0.6001418232917786,0.9225092530250549,0.41322314739227295,0.5707762676332587
17,1.2488232851028442,0.5505139827728271,0.9027982354164124,0.33774104714393616,0.4915797922334698
18,1.3183661699295044,0.5365118980407715,0.966023862361908,0.28980717062950134,0.4458571813515656
19,1.7179886102676392,0.4762495458126068,0.844739556312561,0.22782368957996368,0.35886309397656463
20,1.5350861549377441,0.5171924829483032,0.8583860993385315,0.2988980710506439,0.4434000842207896
