y_true,y_prob
0,0.93238354
0,0.8153273
0,0.7770315
0,0.28012863
0,0.70762795
0,0.8017716
0,0.63557446
0,0.48537523
0,0.6251381
0,0.8447733
0,0.65644217
0,0.5894101
0,0.49115586
0,0.9083018
0,0.7253881
0,0.343273
0,0.32838026
0,0.84598994
0,0.8101158
0,0.5684169
0,0.47467074
0,0.38159162
0,0.4160699
0,0.25144726
0,0.6098486
0,0.82049507
0,0.5625723
0,0.98453414
0,0.57866335
0,0.12140596
0,0.13662593
0,0.49344793
0,0.6431519
0,0.094929665
0,0.70276487
0,0.5029345
0,0.2286847
0,0.070704065
0,0.2320583
0,0.3578274
0,0.70585287
0,0.63889766
0,0.68404573
0,0.50789607
0,0.590146
0,0.63998455
0,0.51929927
0,0.7731784
0,0.73214495
0,0.61320394
0,0.23227566
0,0.13719837
0,0.08325536
0,0.45258906
0,0.69658047
0,0.11838081
0,0.4795097
0,0.2005842
0,0.5258363
0,0.381601
0,0.7671048
0,0.6739286
0,0.10929027
0,0.13455932
0,0.4258858
0,0.65008956
0,0.28116927
0,0.18159173
0,0.16002984
0,0.28008288
0,0.6625059
0,0.5623905
0,0.69946396
0,0.6863924
0,0.17786725
0,0.36780927
0,0.8914652
0,0.7314714
0,0.08984354
0,0.4186492
0,0.09460355
0,0.41541648
0,0.6587722
0,0.5735143
0,0.31953946
0,0.56549895
0,0.17382571
0,0.41491657
0,0.5492575
0,0.53377986
0,0.7774477
0,0.8651812
0,0.16667625
0,0.41487154
0,0.40127173
0,0.6207806
0,0.46045795
0,0.6926293
0,0.5935088
0,0.62145495
0,0.13546896
0,0.07904226
0,0.40652364
0,0.64049083
0,0.5887348
0,0.2899679
0,0.13740548
0,0.10453509
0,0.73926353
0,0.25729322
0,0.6514453
0,0.15664744
0,0.3117315
0,0.44014597
0,0.6218788
0,0.49587336
0,0.4941023
0,0.35022128
0,0.6288794
0,0.027982768
0,0.34495696
0,0.9868009
0,0.5311196
0,0.6668508
0,0.21479705
0,0.70236975
0,0.7457616
0,0.36979654
0,0.6476745
0,0.17789033
0,0.37880576
0,0.78471494
0,0.3613137
0,0.5127063
0,0.14468385
0,0.44953552
0,0.2601868
