y_true,y_prob
0,0.99999964
0,0.99999976
0,0.99999976
0,0.99999964
0,0.99999774
0,0.000751749
0,0.065753706
0,0.0021028277
0,0.007250902
0,0.0037024005
0,0.002673905
0,0.0044301567
0,0.15737326
0,0.006019509
0,0.004619347
0,0.0021376181
0,0.0030354462
0,0.012594706
0,0.011558003
0,0.00031473456
0,0.0032558443
0,0.002392753
0,0.004431842
0,0.10889207
0,0.0004322232
0,0.0024430393
0,0.0052944613
0,0.0046107518
0,0.002009753
0,0.03331293
0,0.020789152
0,0.001212577
0,0.0024090423
0,0.0039203516
0,0.0005438223
0,0.072256476
0,0.002999682
0,0.0021170287
0,0.0058520962
0,0.0015540918
0,0.0689576
0,0.0019306099
0,0.0011606149
0,0.005936312
0,0.008604615
0,0.0024781593
0,0.07003463
0,0.002312635
0,0.0117316395
0,0.00035792633
0,0.00055834366
0,0.08429185
0,0.0801571
0,0.0012967507
0,0.0025187177
0,0.0042794296
0,0.019402018
0,0.010536958
0,0.09756778
0,0.00043994313
0,0.0008037071
0,0.00203918
0,0.0044192844
0,0.024331786
0,0.0010178656
0,0.0022477745
0,0.0007650921
0,0.0038954532
0,0.002323882
0,0.06164407
0,0.0048286743
0,0.003341209
0,0.017986948
0,0.0042322148
0,0.0072280644
0,0.10028161
0,0.0003732216
0,0.0004848722
0,0.010524681
0,0.015436707
0,0.017157527
0,0.018989164
0,0.008036327
0,0.0017414453
0,0.0064935186
0,0.00040067203
0,0.14080924
0,0.0010557566
0,0.0005850705
0,0.0060724635
0,0.009061372
0,0.00056370464
0,0.12181453
0,0.0011001576
0,0.0050330106
0,0.0013124158
0,0.007200186
0,0.0019767992
0,0.016798401
0,0.005157675
0,0.0038557134
0,0.0062549585
0,0.008651384
0,0.18720628
0,0.0023427722
0,0.0076231686
0,0.0013670933
0,0.0031442824
0,0.0065610474
0,0.14013392
0,0.00094834296
0,0.01067599
0,0.0006967551
0,0.0077981264
0,0.007487768
0,0.10786807
0,0.0006446894
0,0.0014719288
0,0.0002935519
0,0.0005691794
0,0.0052546896
0,0.18183316
0,0.0013025376
0,0.0015796934
0,0.0022639765
0,0.004985091
0,0.0679702
0,0.0014102451
