y_true,y_prob
0,0.99754614
0,0.97121155
0,0.99880075
0,0.99010944
0,0.9991068
0,0.91845584
0,0.98772055
0,0.97640014
0,0.9950919
0,0.92063755
0,0.2741803
0,0.32856855
0,0.9239294
0,0.28079402
0,0.3279837
0,0.36626476
0,0.36292878
0,0.31793973
0,0.30655512
0,0.30501783
0,0.63944304
0,0.3275521
0,0.49207908
0,0.41266847
0,0.47619212
0,0.31306282
0,0.3281421
0,0.4385964
0,0.58414274
0,0.3479028
0,0.49477902
0,0.27991033
0,0.4080904
0,0.2772806
0,0.2606971
0,0.81663996
0,0.36512965
0,0.30865782
0,0.2988418
0,0.21830003
0,0.2964769
0,0.3833739
0,0.3325874
0,0.43976146
0,0.2997632
0,0.51490396
0,0.34701815
0,0.35420558
0,0.26243496
0,0.39398518
0,0.30567163
0,0.42023054
0,0.3767963
0,0.44652435
0,0.3329527
0,0.76741976
0,0.3039371
0,0.37795907
0,0.4801385
0,0.3587451
0,0.8885874
0,0.429755
0,0.42220327
0,0.36924356
0,0.3839657
0,0.36550364
0,0.5798753
0,0.36167708
0,0.33914807
0,0.32322556
0,0.38770038
0,0.4183493
0,0.53671455
0,0.3119018
0,0.4147807
0,0.3178979
0,0.3718888
0,0.30143094
0,0.2905979
0,0.31848708
0,0.51243496
0,0.3525924
0,0.33559602
0,0.36618698
0,0.31353685
0,0.32303748
0,0.39543626
0,0.52426606
0,0.4134073
0,0.5443662
0,0.36801314
0,0.36162692
0,0.35540798
0,0.36524478
0,0.29207838
0,0.47034085
0,0.82052934
0,0.52454793
0,0.31014487
0,0.498188
0,0.25021258
0,0.3117019
0,0.4487841
0,0.49786416
0,0.8432168
0,0.32274014
0,0.31771743
0,0.40698832
0,0.2738347
0,0.30557412
0,0.66808677
0,0.32743517
0,0.96896666
0,0.66959625
0,0.3132744
0,0.40246737
0,0.40029272
0,0.29462424
0,0.28196225
0,0.33596265
0,0.32253417
0,0.3583227
0,0.2620049
0,0.34248653
0,0.37675887
0,0.3107945
0,0.39772913
0,0.41855064
0,0.29969314
0,0.30671194
0,0.31744525
0,0.3355165
0,0.24211839
0,0.27616054
0,0.37876236
0,0.33687776
0,0.32022744
0,0.35934424
0,0.2770257
0,0.40041617
0,0.42532316
0,0.26819196
0,0.4546817
0,0.3416262
0,0.4730952
0,0.6427569
0,0.42338192
0,0.48043746
0,0.37134564
0,0.3737764
0,0.77496094
0,0.40965343
0,0.28852758
0,0.37058997
0,0.3304675
0,0.24325323
0,0.71480703
0,0.2935116
0,0.31919014
0,0.4172817
0,0.36446005
0,0.36562717
0,0.44245803
0,0.39030433
0,0.31410307
0,0.34035608
0,0.3027181
0,0.48827118
0,0.32056057
0,0.28696162
0,0.35254192
0,0.2123586
0,0.3507836
0,0.92091227
0,0.27066725
0,0.3177267
0,0.34652662
0,0.33071184
0,0.43633845
0,0.42342106
0,0.4561925
0,0.72664464
0,0.3316664
0,0.26532784
0,0.64247644
0,0.29954764
0,0.3424022
0,0.36787108
0,0.29002184
0,0.8352744
0,0.37023547
0,0.3621565
0,0.5904425
0,0.4916352
0,0.38692254
0,0.30359963
0,0.31969774
0,0.36723915
0,0.3565213
0,0.26012552
0,0.38981116
0,0.33250582
0,0.26926368
0,0.36801282
0,0.40193897
0,0.36288834
0,0.7883751
0,0.3909604
0,0.35643786
0,0.3487841
0,0.31836686
