y_true,y_prob
0,0.76850367
0,0.51242083
0,0.50541395
0,0.45406312
0,0.6338115
0,0.6003127
0,0.489637
0,0.51177627
0,0.6296723
0,0.7964571
0,0.37947866
0,0.5760486
0,0.5907936
0,0.71339095
0,0.60926634
0,0.6571697
0,0.6445282
0,0.77947646
0,0.6900203
0,0.41955584
0,0.35135412
0,0.30672523
0,0.32774854
0,0.33139735
0,0.39117646
0,0.6230715
0,0.342565
0,0.4683379
0,0.32646993
0,0.32841128
0,0.36041662
0,0.35687566
0,0.3649885
0,0.34988245
0,0.31941667
0,0.3374484
0,0.32772592
0,0.38269353
0,0.43530238
0,0.35942206
0,0.45167187
0,0.36806697
0,0.3447204
0,0.6104746
0,0.33485612
0,0.38154128
0,0.3596911
0,0.38001496
0,0.48585752
0,0.4046562
0,0.33453804
0,0.32807967
0,0.3206993
0,0.38560015
0,0.33743787
0,0.31907502
0,0.48522586
0,0.37295172
0,0.34294984
0,0.35964754
0,0.34050763
0,0.69347
0,0.3313776
0,0.3369198
0,0.41339177
0,0.40531445
0,0.39134052
0,0.3694877
0,0.38671723
0,0.3242305
0,0.46371958
0,0.43566918
0,0.4532807
0,0.33254278
0,0.3560637
0,0.42867404
0,0.41012532
0,0.28522137
0,0.36236763
0,0.34825698
0,0.3571177
0,0.36313704
0,0.4576858
0,0.32788363
0,0.38749278
0,0.36238667
0,0.3850603
0,0.348086
0,0.35556972
0,0.38861227
0,0.41341698
0,0.3636713
0,0.3943382
0,0.41678813
0,0.32335213
0,0.46514824
0,0.39677858
0,0.3593553
0,0.64986295
0,0.32754603
0,0.33684406
0,0.3055698
0,0.34317237
0,0.35842043
0,0.39305228
0,0.31243917
0,0.34633514
0,0.39158237
0,0.3230497
0,0.33548072
0,0.35870877
0,0.38851994
0,0.3600153
0,0.36781973
0,0.33120447
0,0.438167
0,0.3318896
0,0.34213254
0,0.47732377
0,0.32608208
0,0.40040982
0,0.37003228
0,0.37587774
0,0.3821842
0,0.3462131
0,0.36243287
0,0.32157865
0,0.31818834
0,0.34999925
0,0.3083303
0,0.3018725
0,0.3313357
0,0.38412815
0,0.3485519
0,0.33920723
0,0.31260708
0,0.3663106
0,0.28430438
0,0.31627387
0,0.3077906
0,0.46738508
0,0.31489173
0,0.3637154
0,0.5536969
0,0.3001633
0,0.44096294
0,0.30250758
0,0.3299698
0,0.3598787
0,0.29793337
0,0.3397869
0,0.3467202
0,0.3254297
0,0.49177828
0,0.42678115
0,0.32954895
0,0.354665
0,0.33078453
0,0.31196684
0,0.30324054
0,0.35031265
0,0.34481415
0,0.33354136
0,0.3972778
0,0.40436623
0,0.5299792
0,0.3337444
0,0.31234735
0,0.34450713
0,0.34124646
0,0.3503897
0,0.28502434
0,0.70886976
0,0.31322965
0,0.31334177
0,0.65214676
0,0.36426055
0,0.3086438
0,0.43688774
0,0.35990754
0,0.3388682
0,0.3142085
0,0.35225335
0,0.34606174
0,0.392499
0,0.34035286
0,0.29675472
0,0.4070216
0,0.35236102
0,0.338109
0,0.32292798
0,0.3097438
0,0.33615702
0,0.6282453
0,0.55075014
0,0.4169005
0,0.4223496
0,0.3396161
0,0.3711301
0,0.38073903
0,0.31894365
0,0.33317763
0,0.29937464
0,0.3289884
0,0.37399432
0,0.2946613
0,0.3191695
0,0.3699497
0,0.3018117
0,0.500444
0,0.32745817
0,0.32615718
0,0.33979535
0,0.29926416
0,0.3839425
0,0.34048834
0,0.33114964
0,0.337654
0,0.32317045
0,0.33666563
0,0.39286488
0,0.43122897
0,0.30308858
0,0.2919228
0,0.31640244
0,0.4189255
0,0.2905455
0,0.3520244
0,0.31843698
0,0.4079146
0,0.42907253
0,0.42784953
0,0.5830134
0,0.32766476
0,0.37929985
0,0.41788024
0,0.4132985
0,0.54585683
0,0.32762426
0,0.3089335
0,0.3010386
0,0.31593463
0,0.3358496
0,0.31225115
0,0.33910945
0,0.36866352
0,0.39719728
0,0.37323126
0,0.33521143
0,0.4153799
0,0.30322677
0,0.3072607
0,0.30113795
0,0.31579015
0,0.32569578
0,0.4150754
0,0.33720744
0,0.33543167
0,0.43442127
0,0.33113813
0,0.31971505
0,0.33045962
0,0.3314819
0,0.3409629
0,0.3308943
0,0.32295018
0,0.32374653
0,0.32358083
0,0.31615797
0,0.3005251
0,0.35001883
0,0.33908895
0,0.3169423
0,0.32797295
0,0.3788362
0,0.3407443
0,0.31677082
0,0.35791156
0,0.40421814
0,0.31864843
0,0.36374086
0,0.30690876
0,0.30172503
0,0.3583783
0,0.31625155
0,0.32386202
0,0.37134758
0,0.309064
0,0.32284486
0,0.28507704
0,0.30970153
0,0.33988
0,0.32076892
0,0.31329724
0,0.33420223
0,0.39989933
0,0.47540462
0,0.3608383
0,0.3583115
0,0.39535353
0,0.31503382
0,0.40507418
0,0.44159377
0,0.2974112
0,0.3141697
0,0.33028376
0,0.305587
0,0.36938742
0,0.30353025
0,0.32323748
0,0.31643957
0,0.31049967
0,0.42944127
0,0.38849163
0,0.36226964
0,0.4211912
0,0.35870415
0,0.3948223
0,0.39295956
0,0.37256417
0,0.32118478
0,0.3271471
0,0.32068527
0,0.4324913
0,0.5536022
0,0.51689243
0,0.35784784
0,0.36100754
0,0.3471523
0,0.40313253
0,0.34464824
0,0.3070791
0,0.31264383
