y_true,y_prob
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,0.0017620374
0,0.048721563
0,0.0031413422
0,0.0006430118
0,0.0028290583
0,0.0005629424
0,0.002182357
0,0.038020406
0,0.004601438
0,0.0007533112
0,0.002741698
0,0.004890942
0,0.0027326257
0,0.013082274
0,0.00027229916
0,0.0028128924
0,0.0017717911
0,0.0038467865
0,0.024729462
0,0.003095677
0,0.0013904149
0,0.001430423
0,0.0015402355
0,0.0013766368
0,0.0043117777
0,0.005328163
0,0.00063249335
0,0.0020208661
0,0.0017567732
0,0.00037395282
0,0.029548416
0,0.0014596316
0,0.016825419
0,0.006535091
0,0.00047077276
0,0.003170013
0,0.00056441
0,0.0010833059
0,0.06501637
0,0.0048944056
0,0.0026217762
0,0.008117177
0,0.0013343043
0,0.004672067
0,0.0009203706
0,0.00039246416
0,0.027613442
0,0.011913994
0,0.0007201875
0,0.006010136
0,0.0049157226
0,0.024699125
0,0.008174928
0,0.33549714
0,0.0013516853
0,0.0022290885
0,0.016044369
0,0.0012694255
0,0.003632777
0,0.002223117
0,0.0009951656
0,0.00036635005
0,0.004524169
0,0.00053392054
0,0.008894373
0,0.00021745503
0,0.012493688
0,0.009198117
0,0.0024985194
0,0.012073283
0,0.0240105
0,0.0016219282
0,0.00045503952
0,0.026599038
0,0.011512874
0,0.002721736
0,0.00458436
0,0.0056174546
0,0.012539121
0,0.006325055
0,0.00062694185
0,0.017142667
0,0.00020816852
0,0.00020983686
0,0.0026507957
0,0.00034013882
0,0.0030544067
0,0.009219997
0,0.0003398505
0,0.0012576017
0,0.0016031908
0,0.0042822077
0,0.0004832024
0,0.00074387196
0,0.0044687237
0,0.004583544
0,0.002684697
0,0.006551605
0,0.18258488
0,0.0008889532
0,0.11293965
0,0.003583369
0,0.0009306752
0,0.004186146
0,0.08879966
0,0.00074166065
0,0.03032978
0,0.003464607
0,0.0014681863
0,0.0037897595
0,0.05014374
0,0.0017236309
0,0.0015229275
0,0.000488748
0,0.000977132
0,0.008319137
0,0.01932323
0,0.00086730305
0,0.0046916204
0,0.0027545334
0,0.0030426853
0,0.027500575
0,0.00088806637
0,0.009439048
0,0.0007188579
0,0.0009916518
0,0.0011859705
0,0.056736823
0,0.0003545127
0,0.0017691532
0,0.0026801813
0,0.0009895001
0,0.01855045
0,0.075502686
0,0.0014873622
0,0.006912916
0,0.0002520317
0,0.00013607046
0,0.013561812
0,0.0007654965
0,0.0003143657
0,0.0014750178
0,0.0056755138
0,0.00075301697
0,0.17453308
0,0.0015576979
0,0.0019676557
0,0.0012817035
0,0.008042495
0,0.0014309856
0,0.00069511315
0,0.0019280602
0,0.0006085012
0,0.002582234
0,0.00034056875
0,0.007636542
0,0.0021246609
0,0.006457381
0,0.0011881822
0,0.003706582
0,0.0008383412
0,0.31473982
0,0.00093775097
0,0.0010711036
0,0.0024575407
0,0.00071509916
0,0.006777913
0,0.00071554224
0,0.004201865
0,0.0022470953
0,0.0006888565
0,0.00056199625
